case_id,d,conditioning_dimension,rho,event,rule,N,rep,seed,method,estimate,reference,abs_error,generation_time_s,evaluation_time_s,total_runtime_s,generation_bytes,evaluation_bytes,generation_allocations,evaluation_allocations,hfunc_calls,hinv_calls,pair_cdf_calls
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,6,21224757,reduced_conditional,0.459989817362787,0.45975543587489426,0.00023438148789273194,0.083094708,0.595264041,0.6783587489999999,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,7,21224758,reduced_conditional,0.459782735590119,0.45975543587489426,2.7299715224748944e-5,0.251099417,0.5900135,0.841112917,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,8,21224759,reduced_conditional,0.45979306605804154,0.45975543587489426,3.7630183147285834e-5,0.081132042,0.589329459,0.670461501,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,9,21224760,reduced_conditional,0.4598363273167245,0.45975543587489426,8.089144183026642e-5,0.080063542,0.591760709,0.671824251,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,10,21224761,reduced_conditional,0.4600863748166429,0.45975543587489426,0.00033093894174862637,0.08149825,0.588454833,0.669953083,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,11,21224762,reduced_conditional,0.45962836872896656,0.45975543587489426,0.00012706714592769508,0.081020375,0.590492542,0.671512917,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,12,21224763,reduced_conditional,0.4598489609503764,0.45975543587489426,9.352507548215927e-5,0.083216542,0.588871833,0.672088375,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,13,21224764,reduced_conditional,0.45986290971895677,0.45975543587489426,0.00010747384406251115,0.255928292,0.593845166,0.849773458,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,14,21224765,reduced_conditional,0.4597470361295421,0.45975543587489426,8.399745352161148e-6,0.080957833,0.590175125,0.6711329580000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,15,21224766,reduced_conditional,0.4598390037212361,0.45975543587489426,8.356784634183656e-5,0.080753375,0.589370584,0.670123959,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,16,21224767,reduced_conditional,0.4597474404657249,0.45975543587489426,7.995409169347933e-6,0.081126083,0.587720333,0.668846416,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,17,21224768,reduced_conditional,0.4597834155106846,0.45975543587489426,2.797963579032059e-5,0.081684333,0.593042084,0.674726417,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,18,21224769,reduced_conditional,0.4597163695485448,0.45975543587489426,3.9066326349479485e-5,0.19581125,0.592400916,0.788212166,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,19,21224770,reduced_conditional,0.4598190265236502,0.45975543587489426,6.359064875594012e-5,0.080812,0.589597,0.670409,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,20,21224771,reduced_conditional,0.45961294063013136,0.45975543587489426,0.00014249524476289688,0.080566,0.588577583,0.669143583,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,21,21224772,reduced_conditional,0.4598465297218892,0.45975543587489426,9.10938469949607e-5,0.080225667,0.589007791,0.669233458,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,22,21224773,reduced_conditional,0.45982131218475814,0.45975543587489426,6.587630986387705e-5,0.081208125,0.59067725,0.671885375,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,23,21224774,reduced_conditional,0.45975992178278247,0.45975543587489426,4.485907888207574e-6,0.209124916,0.596189292,0.805314208,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,24,21224775,reduced_conditional,0.45980390731397286,0.45975543587489426,4.8471439078601186e-5,0.080707334,0.590262917,0.670970251,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,25,21224776,reduced_conditional,0.4595296315583309,0.45975543587489426,0.00022580431656338273,0.080795708,0.588685792,0.6694815000000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,26,21224777,reduced_conditional,0.4597606814916326,0.45975543587489426,5.2456167383141405e-6,0.081733,0.587819542,0.6695525419999999,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,27,21224778,reduced_conditional,0.4594966428653043,0.45975543587489426,0.00025879300958997487,0.251281958,0.587766959,0.839048917,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,28,21224779,reduced_conditional,0.4595718440739244,0.45975543587489426,0.00018359180096988448,0.079850041,0.596306333,0.6761563740000001,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,29,21224780,reduced_conditional,0.45939135107738077,0.45975543587489426,0.00036408479751348644,0.08094525,0.590044042,0.670989292,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,4096,30,21224781,reduced_conditional,0.45959372746278904,0.45975543587489426,0.00016170841210522147,0.079479292,0.591271,0.670750292,82069888,112,1861,2,2801664,626688,16384
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,1,22453552,current_indicator,0.45928955078125,0.45975543587489426,0.00046588509364425823,0.517399709,1.653110875,2.170510584,333730688,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,2,22453553,current_indicator,0.4598388671875,0.45975543587489426,8.343131260574177e-5,0.522243708,1.656657042,2.17890075,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,3,22453554,current_indicator,0.456298828125,0.45975543587489426,0.0034566077498942582,0.514112625,1.668600625,2.18271325,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,4,22453555,current_indicator,0.4613037109375,0.45975543587489426,0.0015482750626057418,0.492200375,1.678271583,2.170471958,336876416,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,5,22453556,current_indicator,0.46075439453125,0.45975543587489426,0.0009989586563557418,0.662799083,1.66776675,2.330565833,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,6,22453557,current_indicator,0.4591064453125,0.45975543587489426,0.0006489905623942582,0.513146458,1.661958625,2.175105083,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,7,22453558,current_indicator,0.4605712890625,0.45975543587489426,0.0008158531876057418,0.518106125,1.686512334,2.2046184589999998,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,8,22453559,current_indicator,0.45977783203125,0.45975543587489426,2.239615635574177e-5,0.511890417,1.651767875,2.163658292,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,9,22453560,current_indicator,0.45758056640625,0.45975543587489426,0.0021748694686442582,0.506899958,1.656649459,2.163549417,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,10,22453561,current_indicator,0.4593505859375,0.45975543587489426,0.00040484993739425823,0.519800667,1.666502791,2.1863034580000003,336876416,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,11,22453562,current_indicator,0.46014404296875,0.45975543587489426,0.00038860709385574177,0.518775792,1.676805625,2.195581417,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,12,22453563,current_indicator,0.4598388671875,0.45975543587489426,8.343131260574177e-5,0.519614958,1.649909292,2.1695242500000003,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,13,22453564,current_indicator,0.45721435546875,0.45975543587489426,0.0025410804061442582,0.527117917,1.648000584,2.175118501,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,14,22453565,current_indicator,0.45697021484375,0.45975543587489426,0.0027852210311442582,0.516083959,1.668325333,2.1844092920000002,336876416,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,15,22453566,current_indicator,0.457275390625,0.45975543587489426,0.0024800452498942582,0.521428917,1.660345792,2.181774709,335303552,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,16,22453567,current_indicator,0.4599609375,0.45975543587489426,0.00020550162510574177,0.51217775,1.651889291,2.164067041,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,17,22453568,current_indicator,0.45989990234375,0.45975543587489426,0.00014446646885574177,0.51726575,1.665443833,2.1827095830000003,338449280,15710496,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,18,22453569,current_indicator,0.46258544921875,0.45975543587489426,0.0028300133438557418,0.514109834,1.658453541,2.172563375,338449280,15710496,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,19,22453570,current_indicator,0.4617919921875,0.45975543587489426,0.0020365563126057418,0.508053125,1.670287375,2.1783405,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,20,22453571,current_indicator,0.45684814453125,0.45975543587489426,0.0029072913436442582,0.523483458,1.696365292,2.21984875,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,21,22453572,current_indicator,0.4576416015625,0.45975543587489426,0.0021138343123942582,0.522298167,1.669628792,2.191926959,336876416,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,22,22453573,current_indicator,0.45941162109375,0.45975543587489426,0.00034381478114425823,0.511000375,1.680160167,2.191160542,336876416,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,23,22453574,current_indicator,0.4608154296875,0.45975543587489426,0.0010599938126057418,0.516427333,1.685508875,2.2019362080000002,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,24,22453575,current_indicator,0.459716796875,0.45975543587489426,3.863899989425823e-5,0.522675625,1.654883333,2.1775589579999997,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,25,22453576,current_indicator,0.4598388671875,0.45975543587489426,8.343131260574177e-5,0.520733792,1.658266416,2.179000208,335303552,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,26,22453577,current_indicator,0.46124267578125,0.45975543587489426,0.0014872399063557418,0.524467709,1.664045625,2.188513334,338449280,18856224,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,27,22453578,current_indicator,0.45526123046875,0.45975543587489426,0.004494205406144258,0.487481042,1.677658125,2.165139167,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,28,22453579,current_indicator,0.45654296875,0.45975543587489426,0.0032124671248942582,0.514388417,1.694768125,2.209156542,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,29,22453580,current_indicator,0.46014404296875,0.45975543587489426,0.00038860709385574177,0.5186525,1.681707875,2.200360375,338449280,17283360,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,30,22453581,current_indicator,0.45611572265625,0.45975543587489426,0.0036397132186442582,0.468722625,1.673755708,2.142478333,335303552,20429088,1981,2683,NaN,NaN,NaN
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,1,22453552,reduced_conditional,0.45973098364041454,0.45975543587489426,2.4452234479721557e-5,0.524196959,2.371235666,2.8954326249999998,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,2,22453553,reduced_conditional,0.45983005999826815,0.45975543587489426,7.46241233738898e-5,0.520097542,2.370733417,2.8908309589999996,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,3,22453554,reduced_conditional,0.4597317111090259,0.45975543587489426,2.3724765868371467e-5,0.512288916,2.365149083,2.877437999,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,4,22453555,reduced_conditional,0.45973959836431433,0.45975543587489426,1.5837510579930214e-5,0.517159125,2.367167208,2.884326333,336876416,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,5,22453556,reduced_conditional,0.4597630183863727,0.45975543587489426,7.58251147842115e-6,0.513954834,2.368581375,2.8825362090000004,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,6,22453557,reduced_conditional,0.45971458425301015,0.45975543587489426,4.085162188410818e-5,0.515529917,2.379306958,2.8948368749999998,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,7,22453558,reduced_conditional,0.45979276180585665,0.45975543587489426,3.7325930962395226e-5,0.66494825,2.372579667,3.0375279170000002,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,8,22453559,reduced_conditional,0.4597448314647693,0.45975543587489426,1.0604410124959163e-5,0.516147458,2.370978584,2.887126042,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,9,22453560,reduced_conditional,0.45976734025969235,0.45975543587489426,1.1904384798089307e-5,0.517605292,2.371900417,2.889505709,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,10,22453561,reduced_conditional,0.45976240128877466,0.45975543587489426,6.96541388039984e-6,0.522986834,2.369382875,2.892369709,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,11,22453562,reduced_conditional,0.4598453868077578,0.45975543587489426,8.995093286356948e-5,0.515501417,2.37028225,2.8857836669999997,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,12,22453563,reduced_conditional,0.45975855702257823,0.45975543587489426,3.1211476839709817e-6,0.512935917,2.377343,2.8902789170000003,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,13,22453564,reduced_conditional,0.45977450027346367,0.45975543587489426,1.9064398569412777e-5,0.515712583,2.371011666,2.886724249,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,14,22453565,reduced_conditional,0.4597367689907872,0.45975543587489426,1.866688410706585e-5,0.518778667,2.362574334,2.881353001,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,15,22453566,reduced_conditional,0.4597839245945564,0.45975543587489426,2.848871966215638e-5,0.525924,2.364787333,2.890711333,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,16,22453567,reduced_conditional,0.45970861907618904,0.45975543587489426,4.6816798705218154e-5,0.509958875,2.361776292,2.871735167,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,17,22453568,reduced_conditional,0.4597405427931026,0.45975543587489426,1.4893081791644835e-5,0.517192042,2.366947709,2.884139751,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,18,22453569,reduced_conditional,0.45976467243177266,0.45975543587489426,9.236556878400304e-6,0.519235084,2.363426792,2.882661876,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,19,22453570,reduced_conditional,0.45977330901574587,0.45975543587489426,1.7873140851609737e-5,0.522335292,2.368747041,2.891082333,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,20,22453571,reduced_conditional,0.45972855245728256,0.45975543587489426,2.6883417611700544e-5,0.522348375,2.378647458,2.900995833,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,21,22453572,reduced_conditional,0.4597836929523981,0.45975543587489426,2.825707750386819e-5,0.4940745,2.378944709,2.873019209,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,22,22453573,reduced_conditional,0.4597951768215394,0.45975543587489426,3.974094664516148e-5,0.521390375,2.380415708,2.9018060830000003,333730688,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,23,22453574,reduced_conditional,0.4597818150375273,0.45975543587489426,2.6379162633038966e-5,0.518422917,2.367871875,2.886294792,335303552,112,1981,2,11206656,2506752,65536
equicorr_interior_rho0_3_d20,20,18,0.3,interior,sobol_owen,16384,24,22453575,reduced_conditional,0.4596657375642661,0.45975543587489426,8.969831062816125e-5,0.52746525,2.373085708,2.900550958,336876416,112,1981,2,11206656,2506752,65536
