industry,transform,pattern_index,pattern,terminal_adjacent,integration_dimension,N,R,seed,model_probability,numerical_se,empirical_frequency,runtime_s
Enrgy,returns,59,3-2-5-1-4,false,3,4096,8,4945901,0.008227165981419659,1.3824003638804964e-7,0.009732360097323601,0.310082666
Enrgy,returns,60,3-2-5-4-1,false,3,4096,8,4946001,0.008728894626039808,7.709091283189786e-7,0.009935117599351177,0.340105417
Enrgy,returns,61,3-4-1-2-5,true,4,4096,8,4946101,0.008284165179711757,6.028723156282371e-7,0.008921330089213302,0.421596417
Enrgy,returns,62,3-4-1-5-2,true,4,4096,8,4946201,0.007991631219985062,1.4806838395490273e-6,0.00932684509326845,0.644249125
Enrgy,returns,63,3-4-2-1-5,true,4,4096,8,4946301,0.00992259576613666,4.7383497216708263e-7,0.008718572587185726,0.415635792
Enrgy,returns,64,3-4-2-5-1,true,4,4096,8,4946401,0.010549482235325924,1.2876713423747121e-6,0.008313057583130576,0.421571958
Enrgy,returns,65,3-4-5-1-2,true,4,4096,8,4946501,0.008782192122393466,8.217391416929648e-6,0.007502027575020276,0.407839166
Enrgy,returns,66,3-4-5-2-1,true,4,4096,8,4946601,0.009646221438083247,1.0568756103644825e-6,0.0056772100567721,0.413630125
Enrgy,returns,67,3-5-1-2-4,false,3,4096,8,4946701,0.006753688178379057,3.9560783819112904e-7,0.008921330089213302,0.295306166
Enrgy,returns,68,3-5-1-4-2,false,3,4096,8,4946801,0.006823839915589049,8.711514438974062e-7,0.008718572587185726,0.326668291
Enrgy,returns,69,3-5-2-1-4,false,3,4096,8,4946901,0.00697004066960944,3.442810516095094e-7,0.007096512570965126,0.306410125
Enrgy,returns,70,3-5-2-4-1,false,3,4096,8,4947001,0.007525928365796001,2.548858612337926e-7,0.009529602595296026,0.330986125
Enrgy,returns,71,3-5-4-1-2,false,3,4096,8,4947101,0.007691383980270849,1.4238755508431617e-6,0.008313057583130576,0.535411666
Enrgy,returns,72,3-5-4-2-1,false,3,4096,8,4947201,0.008177002269510165,1.869452472318681e-7,0.011759935117599351,0.325148416
Enrgy,returns,73,4-1-2-3-5,false,3,4096,8,4947301,0.006750281609821926,3.1212216641566166e-7,0.008313057583130576,0.325382875
Enrgy,returns,74,4-1-2-5-3,false,3,4096,8,4947401,0.006988770772877577,2.0400044311435087e-7,0.008110300081103,0.299440042
Enrgy,returns,75,4-1-3-2-5,false,3,4096,8,4947501,0.007011129885929898,7.897393756536614e-8,0.004866180048661801,0.321874708
Enrgy,returns,76,4-1-3-5-2,false,3,4096,8,4947601,0.0078110054465426884,1.4880968919732674e-6,0.008921330089213302,0.341598666
Enrgy,returns,77,4-1-5-2-3,false,3,4096,8,4947701,0.00790342404269,1.078177633695374e-7,0.009732360097323601,0.317140292
Enrgy,returns,78,4-1-5-3-2,false,3,4096,8,4947801,0.008511066216878046,1.7882503502028085e-6,0.007502027575020276,0.3409825
Enrgy,returns,79,4-2-1-3-5,false,3,4096,8,4947901,0.006968844191707579,1.908325871466678e-7,0.00851581508515815,0.323228417
Enrgy,returns,80,4-2-1-5-3,false,3,4096,8,4948001,0.006916790767061504,5.037792044165629e-7,0.00851581508515815,0.303906834
Enrgy,returns,81,4-2-3-1-5,false,3,4096,8,4948101,0.008088613263842668,6.633983573850535e-8,0.009935117599351177,0.324757166
Enrgy,returns,82,4-2-3-5-1,false,3,4096,8,4948201,0.008261286673579896,5.010338343942848e-7,0.0072992700729927005,0.468881458
Enrgy,returns,83,4-2-5-1-3,false,3,4096,8,4948301,0.0071724186602538575,1.029883742443951e-7,0.006690997566909975,0.302027708
Enrgy,returns,84,4-2-5-3-1,false,3,4096,8,4948401,0.007345300075816735,6.175534538232482e-7,0.009124087591240875,0.336342375
Enrgy,returns,85,4-3-1-2-5,true,4,4096,8,4948501,0.008142152678160324,8.148161779827373e-7,0.00932684509326845,0.415615125
Enrgy,returns,86,4-3-1-5-2,true,4,4096,8,4948601,0.008847646211670685,1.6994297383276305e-6,0.011151662611516627,0.427206625
Enrgy,returns,87,4-3-2-1-5,true,4,4096,8,4948701,0.00918049866444469,3.8102326778930035e-7,0.0072992700729927005,0.411921
Enrgy,returns,88,4-3-2-5-1,true,4,4096,8,4948801,0.009647986722880905,4.65025238687861e-7,0.012368207623682076,0.42992275
Enrgy,returns,89,4-3-5-1-2,true,4,4096,8,4948901,0.009964099317382631,4.108064033048707e-6,0.008110300081103,0.623759167
Enrgy,returns,90,4-3-5-2-1,true,4,4096,8,4949001,0.00962507886058505,9.286438122735981e-7,0.0062854825628548255,0.417458583
Enrgy,returns,91,4-5-1-2-3,false,3,4096,8,4949101,0.009239277201811252,5.702412924433123e-7,0.006690997566909975,0.284513208
Enrgy,returns,92,4-5-1-3-2,false,3,4096,8,4949201,0.010163882954557581,1.54489378903632e-6,0.008110300081103,0.319847708
Enrgy,returns,93,4-5-2-1-3,false,3,4096,8,4949301,0.008400176938173149,2.2256235375006662e-7,0.00932684509326845,0.304754958
Enrgy,returns,94,4-5-2-3-1,false,3,4096,8,4949401,0.00827201890211309,1.5898073342288395e-7,0.008110300081103,0.323693417
Enrgy,returns,95,4-5-3-1-2,false,3,4096,8,4949501,0.010393140938142512,2.361935190867003e-6,0.011151662611516627,0.326171292
Enrgy,returns,96,4-5-3-2-1,false,3,4096,8,4949601,0.009325302618204091,1.5531140051967046e-7,0.008313057583130576,0.331034292
Enrgy,returns,97,5-1-2-3-4,true,4,4096,8,4949701,0.008675636118415838,4.2563264289161354e-7,0.006893755068937551,0.384833375
Enrgy,returns,98,5-1-2-4-3,true,4,4096,8,4949801,0.009555453316632032,6.585237310608999e-7,0.006690997566909975,0.386621083
Enrgy,returns,99,5-1-3-2-4,false,3,4096,8,4949901,0.007922498106803533,1.8412325245694018e-7,0.00851581508515815,0.356051833
Enrgy,returns,100,5-1-3-4-2,true,4,4096,8,4950001,0.008338499155471281,2.313701772286035e-6,0.006893755068937551,0.435793708
Enrgy,returns,101,5-1-4-2-3,false,3,4096,8,4950101,0.00987542110546331,3.8618009787507547e-7,0.012368207623682076,0.356856
Enrgy,returns,102,5-1-4-3-2,true,4,4096,8,4950201,0.009496271421887009,1.8181069565588294e-6,0.01013787510137875,0.439391292
Enrgy,returns,103,5-2-1-3-4,true,4,4096,8,4950301,0.007808202122250478,3.706232800446817e-7,0.00851581508515815,0.381269667
Enrgy,returns,104,5-2-1-4-3,true,4,4096,8,4950401,0.008565997432688256,1.146161560978394e-6,0.007096512570965126,0.382216709
Enrgy,returns,105,5-2-3-1-4,false,3,4096,8,4950501,0.0068714114436866916,6.218272419910089e-8,0.009935117599351177,0.55169925
Enrgy,returns,106,5-2-3-4-1,true,4,4096,8,4950601,0.006635354670327992,4.4966922575949984e-7,0.008110300081103,0.439487833
Enrgy,returns,107,5-2-4-1-3,false,3,4096,8,4950701,0.007992451339470198,2.7946782953871726e-7,0.009124087591240875,0.352823542
Enrgy,returns,108,5-2-4-3-1,true,4,4096,8,4950801,0.006982452908962453,5.335305517744951e-7,0.00851581508515815,0.446757208
Enrgy,returns,109,5-3-1-2-4,false,3,4096,8,4950901,0.006934934231387915,5.316426390811021e-7,0.008921330089213302,0.348602042
Enrgy,returns,110,5-3-1-4-2,false,3,4096,8,4951001,0.007531408292926715,9.944143922408043e-7,0.007907542579075427,0.390140459
Enrgy,returns,111,5-3-2-1-4,false,3,4096,8,4951101,0.006704279085482916,2.9806023023236406e-7,0.008313057583130576,0.36573475
Enrgy,returns,112,5-3-2-4-1,false,3,4096,8,4951201,0.00679780930257018,4.323882249412429e-7,0.007704785077047851,0.392815083
Enrgy,returns,113,5-3-4-1-2,true,4,4096,8,4951301,0.008271605492606344,7.071691926100485e-6,0.00932684509326845,0.44054525
Enrgy,returns,114,5-3-4-2-1,true,4,4096,8,4951401,0.007650941406372464,1.1417755970536448e-6,0.007907542579075427,0.438666
Enrgy,returns,115,5-4-1-2-3,false,3,4096,8,4951501,0.010294798101820513,2.5496444831483483e-6,0.00932684509326845,0.355917917
Enrgy,returns,116,5-4-1-3-2,false,3,4096,8,4951601,0.010478617011251922,1.7062024078238656e-6,0.005879967558799676,0.391671958
Enrgy,returns,117,5-4-2-1-3,false,3,4096,8,4951701,0.009142163856409851,3.0538642529291216e-7,0.0113544201135442,0.36130225
Enrgy,returns,118,5-4-2-3-1,false,3,4096,8,4951801,0.008118442245216202,5.097277747988253e-7,0.008313057583130576,0.388803167
Enrgy,returns,119,5-4-3-1-2,true,4,4096,8,4951901,0.010000298461763025,5.773873291879766e-6,0.009529602595296026,0.441603
Enrgy,returns,120,5-4-3-2-1,true,4,4096,8,4952001,0.008760750943583594,1.1741980796026678e-6,0.008718572587185726,0.436053958
Enrgy,absolute,1,1-2-3-4-5,false,3,4096,8,5040101,0.007814574626862568,2.1691077189671862e-7,0.00698582288884323,0.895179833
Enrgy,absolute,2,1-2-3-5-4,false,3,4096,8,5040201,0.00786386135792613,8.005195385403815e-7,0.006369426751592357,0.473865667
Enrgy,absolute,3,1-2-4-3-5,false,3,4096,8,5040301,0.008183317939198083,3.2606392458225367e-7,0.007396753647010479,0.660775208
Enrgy,absolute,4,1-2-4-5-3,false,3,4096,8,5040401,0.008253651039987611,1.814732820221988e-7,0.01027326895418122,0.436816583
Enrgy,absolute,5,1-2-5-3-4,false,3,4096,8,5040501,0.008019420064999706,7.635217254653792e-7,0.00698582288884323,0.479757416
Enrgy,absolute,6,1-2-5-4-3,false,3,4096,8,5040601,0.008039227405064287,1.7674750398076488e-7,0.006369426751592357,0.451144333
Enrgy,absolute,7,1-3-2-4-5,true,4,4096,8,5040701,0.007980421839116113,1.2357045224868946e-6,0.009656872816930347,0.726381208
Enrgy,absolute,8,1-3-2-5-4,true,4,4096,8,5040801,0.008230652000791238,1.0867387586110368e-6,0.008013149784261353,0.739964334
Enrgy,absolute,9,1-3-4-2-5,true,4,4096,8,5040901,0.008838857697660456,7.662785008248097e-7,0.010067803575097596,0.725616
Enrgy,absolute,10,1-3-4-5-2,true,4,4096,8,5041001,0.00917673856414263,6.736850126675176e-7,0.009451407437846723,0.743671584
Enrgy,absolute,11,1-3-5-2-4,true,4,4096,8,5041101,0.008679115632442702,1.6447586465606736e-6,0.006780357509759606,0.942448625
Enrgy,absolute,12,1-3-5-4-2,true,4,4096,8,5041201,0.008690713324218002,1.5033119941206427e-6,0.009245942058763099,0.739341833
Enrgy,absolute,13,1-4-2-3-5,false,3,4096,8,5041301,0.008373125112939772,1.0888251654439585e-6,0.009862338196013972,0.452489958
Enrgy,absolute,14,1-4-2-5-3,false,3,4096,8,5041401,0.008450653967274301,7.714883740246774e-7,0.009656872816930347,0.433489208
Enrgy,absolute,15,1-4-3-2-5,false,3,4096,8,5041501,0.008921275861448776,2.623346974418642e-7,0.008218615163344977,0.456583792
Enrgy,absolute,16,1-4-3-5-2,false,3,4096,8,5041601,0.009091635672028022,7.021252635169422e-7,0.005958495993425108,0.480294208
Enrgy,absolute,17,1-4-5-2-3,false,3,4096,8,5041701,0.008189825589114307,1.1800888358713604e-7,0.009040476679679475,0.459603667
Enrgy,absolute,18,1-4-5-3-2,false,3,4096,8,5041801,0.008198398877737356,1.0617361744961767e-6,0.007602219026094103,0.691325917
Enrgy,absolute,19,1-5-2-3-4,false,3,4096,8,5041901,0.008166571826109878,9.794631601153791e-7,0.006574892130675981,0.457323791
Enrgy,absolute,20,1-5-2-4-3,false,3,4096,8,5042001,0.007951431602179038,3.583286297098587e-7,0.0084240805424286,0.452745417
Enrgy,absolute,21,1-5-3-2-4,false,3,4096,8,5042101,0.008479182981056184,1.1755309382181245e-6,0.010067803575097596,0.458110542
Enrgy,absolute,22,1-5-3-4-2,false,3,4096,8,5042201,0.008449835373440694,2.303945085601753e-7,0.007396753647010479,0.461112
Enrgy,absolute,23,1-5-4-2-3,false,3,4096,8,5042301,0.007827013542159459,2.5499287072796057e-7,0.008629545921512225,0.444984791
Enrgy,absolute,24,1-5-4-3-2,false,3,4096,8,5042401,0.008001282150055562,4.502367465316465e-7,0.0084240805424286,0.468376542
Enrgy,absolute,25,2-1-3-4-5,true,4,4096,8,5042501,0.007877385309041933,6.11140839062936e-7,0.007191288267926854,0.7490235
Enrgy,absolute,26,2-1-3-5-4,true,4,4096,8,5042601,0.007589847045756318,4.228319495828919e-6,0.005547565235257859,0.974943
Enrgy,absolute,27,2-1-4-3-5,false,3,4096,8,5042701,0.008446354470733965,4.0996557654740897e-7,0.008835011300595849,0.50054275
Enrgy,absolute,28,2-1-4-5-3,false,3,4096,8,5042801,0.008490427512718909,2.445775817806747e-7,0.008013149784261353,0.4846145
Enrgy,absolute,29,2-1-5-3-4,false,3,4096,8,5042901,0.007788022832522607,1.7200250485344613e-6,0.009451407437846723,0.529810708
Enrgy,absolute,30,2-1-5-4-3,false,3,4096,8,5043001,0.008117708858184974,5.758058440032555e-7,0.007807684405177728,0.501301833
Enrgy,absolute,31,2-3-1-4-5,true,4,4096,8,5043101,0.00787714663874304,1.0844015683358176e-6,0.006780357509759606,0.548863625
Enrgy,absolute,32,2-3-1-5-4,true,4,4096,8,5043201,0.007653900029299853,4.434185740985985e-6,0.009862338196013972,0.566704292
Enrgy,absolute,33,2-3-4-1-5,false,3,4096,8,5043301,0.008133700505220639,3.3634899858138386e-7,0.007396753647010479,0.54042025
Enrgy,absolute,34,2-3-4-5-1,false,3,4096,8,5043401,0.007915961061610891,1.9597666774960387e-7,0.00698582288884323,0.659008333
Enrgy,absolute,35,2-3-5-1-4,false,3,4096,8,5043501,0.008487778535926133,4.736643635777314e-6,0.007602219026094103,0.52585775
Enrgy,absolute,36,2-3-5-4-1,false,3,4096,8,5043601,0.008424198041000388,5.87310478963846e-7,0.008013149784261353,0.492248125
Enrgy,absolute,37,2-4-1-3-5,true,4,4096,8,5043701,0.008778822943559547,6.337536293816686e-7,0.008218615163344977,0.739062625
Enrgy,absolute,38,2-4-1-5-3,false,3,4096,8,5043801,0.00889548098441792,1.1625059176250613e-7,0.009040476679679475,0.484764
Enrgy,absolute,39,2-4-3-1-5,true,4,4096,8,5043901,0.008430528282098311,9.447400113433674e-7,0.009451407437846723,0.55074925
Enrgy,absolute,40,2-4-3-5-1,false,3,4096,8,5044001,0.008268623509348766,2.1311963528846246e-7,0.010067803575097596,0.484547167
Enrgy,absolute,41,2-4-5-1-3,true,4,4096,8,5044101,0.009009748944185969,3.712840058735314e-7,0.0084240805424286,0.705204458
Enrgy,absolute,42,2-4-5-3-1,true,4,4096,8,5044201,0.00871097818371453,5.941524932513735e-7,0.009451407437846723,0.719847125
Enrgy,absolute,43,2-5-1-3-4,true,4,4096,8,5044301,0.008096218779198588,8.872027224985806e-6,0.011095130470515718,0.758804792
Enrgy,absolute,44,2-5-1-4-3,false,3,4096,8,5044401,0.00845173632525548,2.675652478977406e-7,0.007807684405177728,0.495271375
Enrgy,absolute,45,2-5-3-1-4,true,4,4096,8,5044501,0.00881312099693675,3.3212209545152506e-6,0.008629545921512225,0.5683265
Enrgy,absolute,46,2-5-3-4-1,false,3,4096,8,5044601,0.008799446625797845,1.7670006149077568e-7,0.009656872816930347,0.496230625
Enrgy,absolute,47,2-5-4-1-3,true,4,4096,8,5044701,0.008999328361718625,1.203956300495594e-7,0.007191288267926854,0.722545833
Enrgy,absolute,48,2-5-4-3-1,true,4,4096,8,5044801,0.008677531076750606,1.8991295366502278e-7,0.007602219026094103,0.739977708
Enrgy,absolute,49,3-1-2-4-5,true,4,4096,8,5044901,0.007927695982551806,1.36241833391713e-6,0.010684199712348469,0.533266916
Enrgy,absolute,50,3-1-2-5-4,true,4,4096,8,5045001,0.008086173402940948,8.106078794388214e-7,0.008218615163344977,0.551014333
Enrgy,absolute,51,3-1-4-2-5,true,4,4096,8,5045101,0.008794644219065888,5.057833029279888e-7,0.010478734333264845,0.534213667
Enrgy,absolute,52,3-1-4-5-2,true,4,4096,8,5045201,0.00911408572176684,4.3915952359191445e-7,0.0084240805424286,0.547922209
Enrgy,absolute,53,3-1-5-2-4,true,4,4096,8,5045301,0.008542896550231216,2.452758237440591e-6,0.0084240805424286,0.538975042
Enrgy,absolute,54,3-1-5-4-2,true,4,4096,8,5045401,0.008664409204353338,8.836107056466048e-7,0.008629545921512225,0.540824667
Enrgy,absolute,55,3-2-1-4-5,false,3,4096,8,5045501,0.007787031564468224,2.2802661534464536e-7,0.007191288267926854,0.463361042
Enrgy,absolute,56,3-2-1-5-4,false,3,4096,8,5045601,0.00781281159367701,1.4546218519092208e-6,0.005958495993425108,0.478039041
Enrgy,absolute,57,3-2-4-1-5,false,3,4096,8,5045701,0.007939936798850765,5.404036115037305e-7,0.010478734333264845,0.668280875
Enrgy,absolute,58,3-2-4-5-1,false,3,4096,8,5045801,0.007820940557389315,2.456229758367186e-7,0.007396753647010479,0.43028875
Enrgy,absolute,59,3-2-5-1-4,false,3,4096,8,5045901,0.008691486644052154,1.8392910673555948e-6,0.006163961372508732,0.475699792
Enrgy,absolute,60,3-2-5-4-1,false,3,4096,8,5046001,0.00842643120017749,2.60211930565752e-7,0.010684199712348469,0.450210166
Enrgy,absolute,61,3-4-1-2-5,false,3,4096,8,5046101,0.008687405885076493,2.1362957295529426e-7,0.009451407437846723,0.457984708
Enrgy,absolute,62,3-4-1-5-2,false,3,4096,8,5046201,0.008790132225959675,4.386400094414375e-7,0.009862338196013972,0.477339208
Enrgy,absolute,63,3-4-2-1-5,false,3,4096,8,5046301,0.007988741551139258,7.097137634235025e-7,0.006780357509759606,0.459494875
Enrgy,absolute,64,3-4-2-5-1,false,3,4096,8,5046401,0.007898965973665255,6.833353574442109e-7,0.007807684405177728,0.437656041
Enrgy,absolute,65,3-4-5-1-2,false,3,4096,8,5046501,0.007930884170113875,4.952802087550233e-7,0.009040476679679475,0.480271416
Enrgy,absolute,66,3-4-5-2-1,false,3,4096,8,5046601,0.007744174013963077,1.1758540602117913e-7,0.005547565235257859,0.457330708
Enrgy,absolute,67,3-5-1-2-4,false,3,4096,8,5046701,0.008613582344055811,2.014370605900557e-6,0.011300595849599342,0.467241208
Enrgy,absolute,68,3-5-1-4-2,false,3,4096,8,5046801,0.008716826266237779,1.2832066350745264e-7,0.009862338196013972,0.673920875
Enrgy,absolute,69,3-5-2-1-4,false,3,4096,8,5046901,0.009044655553380201,2.411341547119747e-6,0.006574892130675981,0.465694333
Enrgy,absolute,70,3-5-2-4-1,false,3,4096,8,5047001,0.008566219103607539,7.920508523492257e-7,0.007807684405177728,0.44213875
Enrgy,absolute,71,3-5-4-1-2,false,3,4096,8,5047101,0.008243173922183763,5.546148261315706e-7,0.009040476679679475,0.462623375
Enrgy,absolute,72,3-5-4-2-1,false,3,4096,8,5047201,0.00782950422807567,1.9895208699959662e-7,0.009245942058763099,0.443433041
Enrgy,absolute,73,4-1-2-3-5,false,3,4096,8,5047301,0.008444873240201066,1.0002874768591788e-6,0.011506061228682966,0.509311166
Enrgy,absolute,74,4-1-2-5-3,false,3,4096,8,5047401,0.008567246491938851,8.107465794728783e-7,0.009862338196013972,0.493435584
Enrgy,absolute,75,4-1-3-2-5,true,4,4096,8,5047501,0.008868507231296736,1.5279974231822795e-6,0.006369426751592357,0.744817833
Enrgy,absolute,76,4-1-3-5-2,true,4,4096,8,5047601,0.008883512543953004,3.2922359514947626e-6,0.009040476679679475,0.756190458
Enrgy,absolute,77,4-1-5-2-3,false,3,4096,8,5047701,0.008220253986349816,7.127573488970296e-7,0.010684199712348469,0.516227417
Enrgy,absolute,78,4-1-5-3-2,false,3,4096,8,5047801,0.008046728983139923,9.769011720565879e-7,0.009040476679679475,0.69930775
Enrgy,absolute,79,4-2-1-3-5,true,4,4096,8,5047901,0.00854491030182989,6.256814267116259e-6,0.009245942058763099,0.744665709
Enrgy,absolute,80,4-2-1-5-3,false,3,4096,8,5048001,0.008723071305471793,1.3592999159625416e-6,0.009245942058763099,0.477723458
Enrgy,absolute,81,4-2-3-1-5,true,4,4096,8,5048101,0.00829164564006819,5.782816724396997e-6,0.008835011300595849,0.54874
Enrgy,absolute,82,4-2-3-5-1,false,3,4096,8,5048201,0.008420571921778343,1.1412473398695452e-6,0.008218615163344977,0.483976584
Enrgy,absolute,83,4-2-5-1-3,true,4,4096,8,5048301,0.008886654979663651,7.472424641112371e-6,0.008835011300595849,0.699327625
Enrgy,absolute,84,4-2-5-3-1,true,4,4096,8,5048401,0.008835889291629914,6.224817302586319e-6,0.006369426751592357,0.507415459
Enrgy,absolute,85,4-3-1-2-5,true,4,4096,8,5048501,0.008646315792652346,1.2358470843836723e-6,0.006163961372508732,0.551995458
Enrgy,absolute,86,4-3-1-5-2,true,4,4096,8,5048601,0.008612521837664252,6.308115332461717e-6,0.011300595849599342,0.560762625
Enrgy,absolute,87,4-3-2-1-5,false,3,4096,8,5048701,0.008072396865218325,6.200272502072578e-7,0.005547565235257859,0.509682
Enrgy,absolute,88,4-3-2-5-1,false,3,4096,8,5048801,0.008164598519709765,9.406113112318011e-7,0.008218615163344977,0.487820167
Enrgy,absolute,89,4-3-5-1-2,false,3,4096,8,5048901,0.007782610809598682,2.6603978072556576e-6,0.009040476679679475,0.527512375
Enrgy,absolute,90,4-3-5-2-1,false,3,4096,8,5049001,0.007907462480235761,9.759368886817601e-7,0.0084240805424286,0.491681708
Enrgy,absolute,91,4-5-1-2-3,false,3,4096,8,5049101,0.007888621762672203,6.818784385753412e-7,0.009862338196013972,0.534149417
Enrgy,absolute,92,4-5-1-3-2,true,4,4096,8,5049201,0.007690064911927792,7.18109537707722e-6,0.003903842202588864,0.939051958
Enrgy,absolute,93,4-5-2-1-3,true,4,4096,8,5049301,0.008458506078396058,1.0684407677889618e-6,0.007191288267926854,0.711863083
Enrgy,absolute,94,4-5-2-3-1,true,4,4096,8,5049401,0.008476834435227835,1.0666079112169824e-6,0.008013149784261353,0.5218535
Enrgy,absolute,95,4-5-3-1-2,true,4,4096,8,5049501,0.0076600426530699026,4.170731106263317e-6,0.007191288267926854,0.5614475
Enrgy,absolute,96,4-5-3-2-1,false,3,4096,8,5049601,0.007878639748224649,8.625163050777354e-7,0.0084240805424286,0.491908541
Enrgy,absolute,97,5-1-2-3-4,false,3,4096,8,5049701,0.008023506969239565,6.229950374520954e-7,0.007807684405177728,0.516698041
