case_id,rule,N,method,n,bias,rmse,median_abs_error,median_total_runtime_s,median_evaluation_time_s,p90_abs_error,complete_paired_comparison,rmse_ratio_reduced_current,runtime_ratio_reduced_current
mixed_d10,randomized_halton,16384,current_indicator,30,-8.413407727510628e-5,0.0006120146028130623,0.000335693359375,1.6078181665,1.575473187,0.0009514290737665607,true,0.04981506895619369,0.6727461876827848
mixed_d10,randomized_halton,16384,reduced_conditional,30,6.417763467575037e-6,3.048754964133019e-5,1.3297207265360045e-5,1.081653542,1.0629101250000001,4.8365934111055395e-5,true,0.04981506895619369,0.6727461876827848
mixed_d10,randomized_halton,65536,reduced_conditional,30,1.844208616245957e-6,9.529761818103147e-6,5.7217966899988926e-6,4.556016979,4.281412667,1.630453760957662e-5,false,NaN,NaN
mixed_d10,shifted_lattice,256,current_indicator,30,-0.00011872066581677295,0.009647577606201078,0.005859375,0.024314104,0.024266958499999998,0.015615809865986752,true,0.07395225871493641,0.6865219874028671
mixed_d10,shifted_lattice,256,reduced_conditional,30,6.818469754799882e-5,0.000713460155106209,0.0004691679975334026,0.016692167,0.0166492085,0.0011557647096401367,true,0.07395225871493641,0.6865219874028671
mixed_d10,shifted_lattice,1024,current_indicator,30,0.0009229460008498937,0.0033196561282208313,0.0019646126675165604,0.09606289600000001,0.0959130835,0.00587086266751656,true,0.07113362046330834,0.6933942372505613
mixed_d10,shifted_lattice,1024,reduced_conditional,30,-3.198332657412123e-5,0.0002361391590935563,0.0001727244875329645,0.0666094585,0.066489396,0.0003734221565748791,true,0.07113362046330834,0.6933942372505613
mixed_d10,shifted_lattice,4096,current_indicator,30,-0.0003058951449834396,0.0015513955341747475,0.0012092154574834396,0.39494210500000004,0.39408816700000004,0.002257581417516561,true,0.06726382535862972,0.6731610067252769
mixed_d10,shifted_lattice,4096,reduced_conditional,30,-1.1712139315975256e-5,0.0001043527982728883,8.029116028415717e-5,0.26585962500000004,0.265424875,0.0001685310323316855,true,0.06726382535862972,0.6731610067252769
mixed_d10,shifted_lattice,16384,current_indicator,30,-0.00015534175956677295,0.0007123263532070974,0.0005683463168584396,1.5840407915,1.5815396045,0.0011542838168584397,true,0.11944804214306765,0.6748730614996917
mixed_d10,shifted_lattice,16384,reduced_conditional,30,9.524356300470253e-6,8.508598825749906e-5,6.718744817683225e-5,1.0690264585,1.0660471245,0.00011022221800006539,true,0.11944804214306765,0.6748730614996917
mixed_d10,shifted_lattice,65536,reduced_conditional,30,1.1705745679045643e-5,7.574276319243414e-5,7.103276758477911e-5,4.2994356245,4.261466229,0.00011436648937688672,false,NaN,NaN
mixed_d10,sobol_owen,256,current_indicator,30,-0.0011603873324834396,0.005747514017484403,0.0038947623324834396,0.026692834,0.0241642295,0.00782398766751656,true,0.07112357171345457,0.7196610146378613
mixed_d10,sobol_owen,256,reduced_conditional,30,-9.94770042119846e-5,0.0004087837253966373,0.00029428391178668023,0.019209792,0.01675,0.0006381107201628004,true,0.07112357171345457,0.7196610146378613
mixed_d10,sobol_owen,1024,current_indicator,30,-0.0006070019158167729,0.0029109488791679286,0.001953125,0.109232209,0.098420229,0.004873622365986752,true,0.042746493588274974,0.707649563326143
mixed_d10,sobol_owen,1024,reduced_conditional,30,-3.5832104508453735e-5,0.00012443285759914809,0.0001025668494901294,0.077298125,0.06693112500000001,0.00020670071722723727,true,0.042746493588274974,0.707649563326143
mixed_d10,sobol_owen,4096,current_indicator,30,0.00015797204251656038,0.0014178107072299407,0.001220703125,0.4372378535,0.39362525000000004,0.0021880754909867515,true,0.03298473814781506,0.7072122793686708
mixed_d10,sobol_owen,4096,reduced_conditional,30,-1.3344683380141683e-5,4.676611492114807e-5,4.700715882111767e-5,0.309219979,0.26743858350000005,7.007772954094744e-5,true,0.03298473814781506,0.7072122793686708
mixed_d10,sobol_owen,16384,current_indicator,30,3.183271959989372e-5,0.0006284771015372688,0.0004387337612665604,1.9301027295000002,1.575945604,0.0010894426784867515,true,0.03886258489338723,0.6653729386376684
mixed_d10,sobol_owen,16384,reduced_conditional,30,-3.4002012002899243e-6,2.4424244712042055e-5,1.7404914761029455e-5,1.284238125,1.0714298545,3.604961921025024e-5,true,0.03886258489338723,0.6653729386376684
mixed_d10,sobol_owen,65536,reduced_conditional,30,-5.67541127854491e-7,6.0101184273534765e-6,3.843429418275146e-6,5.6119787495,4.273513125,9.687221595303109e-6,false,NaN,NaN
